"Time","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","Amount","Class"
42887,0.623348062294542,-1.69832121702861,-0.240515286477017,0.490285971175433,-0.469350244696334,1.494646925204,-0.366015687603629,0.317333062738804,-0.580552104073031,0.666471726879361,-0.73770272715534,-0.111289817463898,-0.524919746511204,0.137434360051906,-0.434370580508063,-1.12402433790822,-0.401707200512723,1.58643092266695,-0.288939320749984,0.151619797686965,-0.530123854260994,-1.77047936301685,-0.309282637381998,-1.79080423568483,0.213476822422819,-0.538614814322675,0.00713518249318295,0.0675568069079146,370.87,"0"
42887,1.04802116246973,0.0746613866608943,0.483465488704407,1.35054104853483,-0.211417746192988,0.0345101612885417,0.0207458112586888,0.101332802152728,-0.00703792492548057,0.025638431398383,1.36904051859201,1.3609657980469,-0.108663292777397,0.254413330747474,-0.821412867708708,-0.589170229444549,0.0805431519862698,-0.560701947997406,-0.166088607460642,-0.11492297559863,-0.01637707832826,0.0897858146000687,-0.0785763845616397,0.237559876975549,0.598896814938567,-0.346034382499853,0.0315126133522117,0.0134503936535261,39.13,"0"
42888,-2.40098322635942,0.831625185584703,0.173481754025183,1.0566666464389,-0.137211421961471,-0.470068843718256,0.344516351508782,0.347640179605856,-0.400584355163879,0.22956944439163,-0.336591012735396,0.466453485870151,0.67976094661777,0.471742755520597,1.3132618610643,-0.426355828525754,0.225683405620676,-0.41342767002648,0.110144593636758,-0.481620677041592,0.106259184256374,0.648375619631955,0.0593162270927853,0.135805795430221,-0.237691666984439,-0.357474667298445,-0.343783060748798,-0.521435998763982,14.07,"0"
42889,1.02325263981571,-0.333358408086394,0.287851926284326,0.667552817751788,-0.304112123612641,0.277218944618467,-0.171584941660398,0.203299618579755,0.352769769251041,-0.0765143320320223,0.808566212134884,0.656604667942698,-0.985416222305587,0.334822744453069,-0.525452156015449,-0.230102059015276,-0.00518276290617459,-0.432559944759638,0.255576207977196,-0.0354033669108673,-0.139315297741614,-0.433704730695434,-0.0655771513302515,-0.284793316882569,0.336493742899099,0.296414291207437,-0.0303062161172042,0.00717579471652028,82,"0"
42889,-0.35665216582059,-0.164098684099652,1.55671879387456,-1.68022384237105,-0.0683694300655485,0.626374204626199,-0.315029495574148,0.210871695569002,-1.01377709547841,0.0531885444993012,-0.23615164249575,0.159206165376961,1.35253943624665,-0.950339460976058,-1.37716895143158,1.3810958628025,-0.389283495223216,-0.285434374838348,1.29686497106616,0.268213999136716,0.369025864838908,1.13028991109237,-0.421674989945605,-0.944352983361374,0.17398668120701,-0.0659868237194513,0.139811822254962,0.112435239190904,24.16,"0"
42889,-0.676705579322244,0.285750336023302,2.796542168126,1.63179170987911,-1.32228460993741,1.75888917790873,-0.111578699314231,0.513373551023344,0.666201428070507,-0.439521806927915,0.654775938375437,1.50501409327636,0.22661925816893,-1.02702299458413,-1.79684199668125,-1.15696759277469,0.727907002930582,0.000476794977957134,1.14112471945561,0.0130775525603722,0.151810585058006,0.975720189507369,-0.0819916071439859,0.292077449111684,-0.367289083558751,-0.165952039589482,0.190172128752433,0.121089734063507,127.49,"0"
42889,1.27609306532395,-0.623650356492107,0.465249353849955,-0.682011198703064,-0.813072840410039,-0.111985951876139,-0.636770537352662,0.0580315737903841,-0.930386381586681,0.638661132857854,1.56126093275455,0.64400636020262,0.520638244957529,-0.215394602562929,-0.547570188954741,0.664809446041194,0.522161583787731,-1.71238973996656,0.740807131215523,0.107839515304941,0.0710598416372475,0.203706746749388,-0.00075591739236845,0.0460358109225191,0.384525757249246,-0.292693627157471,0.0226239711918243,0.00633615459212593,30,"0"
42890,-0.591056410577036,-2.74103577756216,-0.337782507357497,1.08803095631661,-0.798908831768549,1.17978510886142,0.74378431301534,0.20962762363953,0.0556693178602002,-0.66409747789162,0.970290392511673,0.613946029092065,-0.194816580612226,0.632611691587724,2.3081365163426,-0.852260093276984,0.949256641237829,-2.38899429501796,-2.02059043467743,1.45908737279073,0.33886660465775,-0.841341248581247,-0.386706438043597,-0.617369106003404,-0.575824151378392,0.157517849629536,-0.123801485800374,0.155491144368726,850,"0"
42890,-4.73163800341507,-5.13895055758163,-0.905739599806936,0.741195867458619,2.52860001954475,-3.50412108145253,-0.286315694753251,0.225658309434778,-0.566950769012983,-0.769162655583508,-0.5383491576253,1.07717134923172,1.54749121534128,0.737394993113142,0.0348716558749298,0.195625064547274,-0.313906070450641,-0.409698761282502,-0.692189117653495,2.27026340446253,0.829353443651684,-0.0201948709615611,0.927511640338451,0.491938604240974,-0.725091421985819,0.674616216428587,0.188367641461182,-0.55467328274553,392.55,"0"
42891,-1.41935004431584,-0.465207682250322,3.24613527811869,0.542832536620657,0.0271138618088307,0.766917636918433,-0.537391384008109,0.328605069890381,0.874908457179517,-0.526683297139083,0.781819995983593,1.42018811517913,-0.0621740217413907,-1.20512498335314,-2.20504286008861,-0.962430606652557,0.495177029884015,-0.529315974323962,0.65894263090646,-0.104205975203322,-0.14132578748365,0.246450319193245,-0.402834093236307,0.323381942818645,0.123616862495372,0.386664838956953,-0.074025802464863,-0.213951258930983,40,"0"
42891,-2.85562525506626,-0.546248857935315,1.55764967322065,-1.52975958780155,-0.157895354328299,0.262201088026686,0.336309219401486,0.226687877246006,0.918341074112376,-0.765890466572084,-0.185947746980237,0.584831095702622,-0.325664634806722,-0.729302756783689,-1.90542861546956,1.01296993655558,-1.04338913539458,0.0928428235013015,-0.280549658965086,-0.964138971969877,-0.39302254728445,-0.415060566084295,0.198326385668945,-0.457683739062925,0.494133895285166,0.689876923818468,-0.862446230476926,-0.0305029533580781,99.94,"0"
42891,-0.52713642761468,0.948083856489924,-0.695598791705633,-1.12684989660758,2.33058047071754,3.22290052086257,-0.107501356548016,1.23722793763642,-0.842057994708854,-0.594853512434519,-0.462122464183573,-0.1606897904752,-0.0249116372688135,0.715014598096705,0.800726261216442,0.451994791716686,-0.68736145581839,0.342774944225512,0.32765074889752,-0.0582578189981509,0.112670403021209,0.0647188263543483,-0.133956331462947,1.03788523835439,-0.189110786066723,0.301832645431771,-0.0171935368728633,0.081878759086267,1.5,"0"
42891,0.6931978353969,-1.92884214346213,0.660545424481162,-0.549493485855135,-0.969101032073621,2.2472552123012,-1.37974041250354,0.858623033807035,0.120324288396684,0.305535216834288,1.25943634795902,-0.212329791040432,-1.77907798535116,-0.21474247196449,-0.0451200780749104,-0.123045688359745,1.6339295033113,-2.6222914165346,-0.28474655280262,0.283440502574969,0.269744989954652,0.467559616565736,-0.0985052471275543,-1.35187501332909,-0.0614452491000369,-0.130950614281535,0.0666735021700829,0.0328248765668777,237.59,"0"
42891,-1.60357604690727,0.349338413909656,2.55108524873384,1.71609298628606,-0.860563265908558,1.16053910559167,-1.24409159638187,1.03342291901511,0.741134995051097,-0.244552158592637,0.539006054288977,1.74538442495756,0.294532829236847,-0.759515708629103,-1.76830991347486,-1.07729092039228,0.923568663136444,-0.0148794345809838,1.15142954585711,-0.0804893995790857,0.122145014085114,0.837806922108027,-0.417862032899967,0.314427514011786,-0.216293113804097,-0.134263944835861,0.231522255652656,-0.0341882162402627,1,"0"
42891,-0.443851942741839,-0.625763991528403,0.675859556731533,-2.80833055803446,0.0664377171962377,0.21858827716601,-0.224109130255506,-0.00926858329257243,-2.47843991967721,1.0913033427321,-0.495433596100223,-0.750584158346226,1.14406552096764,-0.481860677480711,-0.710974970470202,0.412347800091527,-0.669934213525883,1.06235136803204,0.188153685792853,-0.262503778270733,-0.135332312265919,-0.0991728545408436,-0.154937320448794,-1.40797867213739,-0.139537256124809,-0.341302202368065,0.0167576117702114,0.157840295789671,50,"0"
42892,-0.619083135009986,0.27561300610669,3.13350279587375,3.11000850446858,-0.346145924612762,0.924510859446334,-0.102319614050271,0.270727486644347,0.166612947400544,0.252196391390691,-0.889904842951045,0.240466815078771,-0.59675942538097,-1.05597029904134,-1.66636349054652,-1.22504837991663,1.02247977172544,-1.04756345207798,0.371378668943474,0.137178937391041,-0.143244635328931,0.0754569975422522,0.112372982331931,0.610260807465102,-0.562570510101994,-0.0198248472670451,0.0386326965357735,-0.0538673497063176,37.16,"0"
42892,1.12689615418531,0.0335921792635676,1.57756281452092,1.22908680677625,-1.21926106187005,-0.491432643228746,-0.664628216076042,0.0241512374575589,0.563553496311204,-0.0876427560449248,-0.0533618203025031,0.716730841164035,0.968391248176164,-0.301370585491001,1.46938893536281,0.630477592446966,-0.692771667212671,0.397927566662671,-0.920456579264005,-0.051403474283914,0.287733824389147,0.917178099958657,-0.0457038760119378,0.74204881044428,0.349660075672409,-0.277828123374063,0.0811959564535487,0.0497687697538531,15.15,"0"
42893,1.26675490261989,-0.96476587158205,0.184305987614285,-2.17529127115204,-1.24875749329035,-0.789788800914192,-0.616579964627207,-0.00368417918128193,0.0254549294163777,-0.0910116601832291,1.66744427421681,0.711926242030308,-0.655955248406935,0.598121210459933,1.23090995517047,-2.07992497856821,0.249430311998054,1.24666091314137,-0.179153121518561,-0.495918903762097,-0.339683726278992,-0.526920897032662,0.0851298771141231,0.194425558491058,0.198845407100776,-0.0915485576260712,0.0270745750490365,0.0125396028979842,41,"0"
42893,-1.51843130559619,1.3127653844601,1.51266402336425,0.544203433366742,0.222900554856051,0.147556584863914,0.592141111829333,0.0425746003921246,-0.071361882469435,0.416210463227798,1.17938261883025,0.74536328757597,-0.684409577025182,0.000120386770208553,-0.904180797364448,-0.777348148939242,0.0996430217787716,-0.378130005775156,0.0667221566025916,-0.158729651272414,0.069248435969784,0.237791724099555,-0.168086110301605,0.22727904482418,0.215344342393529,-0.417839137622508,-0.441092784897064,0.152222266947507,2.49,"0"
42893,1.26145612099057,0.132211915130807,0.173166752795225,0.319743648224757,-0.0543255289978236,-0.199797554894653,-0.0700567711882742,0.0100938809517199,-0.112134277960464,0.110064507998859,0.690986399195955,0.621381359892092,0.0679804290751946,0.449330126846217,0.426588339049913,0.755707933862293,-0.956422406518848,0.262052781498595,0.481939615940924,-0.0605062059719998,-0.259276585118726,-0.81324269405258,0.0192062973149782,-0.510304434522285,0.284586243420496,0.1286658846958,-0.0373349934691077,0.00104873381769659,8.99,"0"
42894,-1.10715238427553,-1.35350353891619,2.08155336668326,-0.699982304065016,0.255399246335202,-0.471389077853676,-1.33121775895842,0.359100411365203,-1.31654285774922,0.552140625277957,1.54459480198553,0.160211361148008,0.762679718458678,-0.310445870576472,0.768189911353369,0.959292513344997,0.322960574074057,-0.557899310848109,0.970325834077225,0.628865431898865,0.704429958036656,1.60262977835801,0.133857918080545,0.0709297583755071,-0.432377933283862,-0.0265235280130448,0.145583371861151,0.17126422430856,39,"0"
42894,-1.24214231737545,0.241101649218869,2.83120364978811,0.0123203405992283,0.444161118207354,0.480596287947114,-0.310429872868195,0.480415846450238,-0.402966164194004,-0.659115969571632,1.08131378693497,1.08164601563311,1.10547010276806,-0.297527286002749,0.438086159110639,0.894207493965636,-1.14101689562841,0.730541812959421,-1.28332708360373,0.105538209639617,0.416317529089494,1.05071507745253,-0.300821975163175,-0.29184820196013,0.374861027995055,-0.293292437546813,0.0903865186489543,0.0801812364555333,14,"0"
42894,-1.82147567677541,-5.15968915246949,-0.0777613455088607,2.9685753653038,-2.61071193969985,1.35648039516631,0.97517409472819,0.080890085669181,1.55786045160249,-1.08838030424257,-1.37117896701819,0.36752197700035,-1.09628767312978,-0.401942552396128,-1.14726408129797,-0.668096125793132,0.758834695627807,-0.439827185914165,-0.540429955271362,2.75745038801116,0.732848571772806,-0.80491406326784,-1.31928992132102,0.147010448575869,-0.118988015691522,-0.447349416265289,-0.173816546218848,0.290176217763402,1499,"0"
42894,1.13317853356688,-2.06936977757693,1.59696917246641,-0.649383579096992,-2.69337760961771,0.344674510496208,-1.86554813314508,0.221769748968463,-0.141676144489575,0.952056247612231,-1.57798384244614,-0.419326749303978,0.0396684149904902,-1.62223574443394,-1.93433917372674,-1.09868266667612,1.32183236179895,-0.0518626992549052,0.317842379336135,-0.109112900830746,-0.167829924460887,0.0837990854540236,-0.144260913580546,0.420920319867579,0.340989981120218,-0.0404749612712231,0.0904901166598043,0.0559718499488386,147.44,"0"
42895,1.12258500394001,-0.242536115756423,1.34499246890519,0.89691021801413,-1.13343753712492,-0.0476824082445875,-0.753037353413336,0.23455370608976,1.02336349146605,-0.259804296392841,-0.351604994557921,0.219860087249737,-0.81305309813932,-0.204689111575828,0.512062188750033,-0.189373263467241,0.267629727748088,-0.697231261736266,-0.515598582819558,-0.201779515527589,-0.0540481958032918,0.0437315864638793,0.11389262481539,0.414499311888928,0.112864669017209,0.329523384135943,0.0295794667671112,0.0247098000855506,4.77,"0"
42895,-1.32455045065973,-0.0386547093149845,-1.24211304989593,-0.737811176368519,2.82238913642018,2.95969272560485,-0.823338808172532,1.55332642838891,0.270306893818005,-1.65535424569497,-0.436510202494431,-0.121077575684693,-0.346010416377171,-2.17066646566254,-0.832236687775748,0.941340544519635,1.19522336886279,1.03462016661593,-0.401874324624231,0.358508336653179,-0.0252642009627833,-0.350244725792825,-0.166663684870442,0.886626953154494,0.374391766389945,0.477720683781464,0.132096327906732,-0.118039822602112,35,"0"
42896,0.0616404074586394,1.36664348165267,0.33899927528691,0.834206003020507,0.578839905931413,-1.09059005295404,1.29289581990611,-0.552633911232384,-0.394498370055649,0.687050572278494,-0.194390901090345,0.600616194913164,1.30058421200697,-0.0542829601928993,0.561776292790026,-0.72409322238653,-0.337703808812818,-0.330629854638004,0.349011170246161,0.330292211826336,0.0672450664973928,0.724311340271943,-0.03702970818603,0.429419024956282,-0.641521245631412,-0.44370245058291,0.390969828045083,0.0700077523917455,0.89,"0"
42896,-0.634956890714985,-0.446564323587382,1.21536316076171,-0.64051598635382,-0.0637303599412744,-1.45627067612598,-0.083969831132286,-0.094557830752025,-1.41328527895388,0.515817526773504,-0.966889886084994,-1.57773051307063,-1.8052449586756,0.635201262125692,1.10645231292398,-1.75376692364748,0.44877028122598,1.26171144014489,0.189220005136382,-0.261075779958324,-0.308527356580191,-0.725802230147971,0.0771671065987379,0.350155538647828,-0.336216157661437,1.07085135944507,-0.000600862405014169,0.115847367806445,20.9,"0"
42896,0.122965708943555,-1.8391632310985,-0.019549994780136,1.70198778891996,-0.924098465661946,0.424564322414874,0.410426194241358,-0.0784030729090123,0.850776045837313,-0.49954414695468,-1.69530769555644,0.345422659276926,0.225554089017598,-0.303076589308009,-0.441700791462619,-0.0843355005922038,-0.249224470136249,0.093818770739003,0.150178922725502,1.04036123590385,0.248779304942799,-0.267226446956733,-0.722652337104747,-0.397634536079875,0.580893907887001,-0.28562901701434,-0.049861916590221,0.118553081983581,580.1,"0"
42897,-0.278968578279997,1.01377864091372,0.913839611582936,-0.122631024704006,0.307315887070821,-0.534084191680184,0.601752485503456,0.0599228149483423,-0.125044529633567,-0.469309739423097,-1.20172384845317,-1.10423620731825,-1.14142160570225,-0.200084072062951,1.10922988553593,0.693249543084145,-0.216327223454693,0.307348664262796,0.234709650509427,0.0489154718625541,-0.33569924299932,-0.958548372333583,-0.103351463925214,-0.545240311900942,-0.096521288119945,0.128646042661422,0.235638365605986,0.086635034221234,2.97,"0"
42897,1.00085015521857,-0.136715430630484,1.25922254934815,1.17632501405953,-0.853028112275511,0.240199897114129,-0.669791373879585,0.319250247425899,0.255497304986256,0.123108819247238,1.58202015100269,0.802482604175853,-0.384059088024144,0.294892345415153,0.992798811904979,0.54480415059281,-0.581065029382976,0.369594798267191,-0.858364837553398,-0.0939867021534987,0.214682295676334,0.545997383621911,0.00720914614895209,0.201776475774118,0.180102238077324,-0.363971513310594,0.0651165985287997,0.0348319081668771,45,"0"
42898,-0.734961698176877,1.07196286844613,1.06811529016705,-0.19730810324056,0.920101754950793,-1.50466983144499,1.22443580483195,-0.349853847584259,-0.48977304957583,-1.21025648295918,-0.159668810977847,-1.27831247990575,-1.60283884571722,-1.37079687077022,0.610449989073382,0.649434372310887,0.824678810226255,0.510626237459304,-0.778733925877724,-0.0172443895174645,-0.15468938819927,-0.438129647199054,-0.399003667421614,0.22707518697766,0.503399772788573,0.270448077857505,-0.190779884901574,-0.137088915897311,0.76,"0"
42898,1.08553840513917,0.38956540781915,1.00907742392458,2.83618900836915,-0.468089222337252,-0.309924348149838,0.0404331531831057,-0.0864319450046932,-0.347693590140937,0.482050178487251,-0.580520022029516,0.725965276737576,0.664021771834279,-0.328232592233334,-1.01012853316998,-0.0364872821186609,-0.0756816755882014,-0.725903816535105,-0.753533842572462,-0.0824324979036637,-0.0333539090576336,0.078484905371245,-0.0716773719795398,0.749222175690491,0.600395903261385,0.0521278100960514,0.00976754443629404,0.0298070797495467,29.72,"0"
42899,-1.21373190786831,1.68882542914971,-0.755055621494084,-0.912419642834992,3.12424288003298,3.51885544918336,-0.720184902738941,-1.73219856929041,-1.13752562922536,-1.86071694873771,0.0364583306790474,-0.395282236205748,-0.530655123716517,-0.915168096796621,0.640247150677514,1.22213260851461,0.340463463315758,1.17180503301409,-0.88374375819949,0.65544001886644,-1.32480343531657,-0.0180772204297638,-0.477581830704872,0.836883839384885,0.728876643439243,-0.413260712374292,0.0296064116040772,0.135440481252597,1,"0"
42900,1.14957246609792,0.399302637640365,0.597787799953995,2.06252438563971,0.425975346648871,1.18808076338501,-0.331361184225353,0.27195870352613,-0.846187742027382,0.75631635516204,0.510617504264892,0.995270379433786,1.61370257233655,-0.0514185732221818,0.247971061413918,1.11278973815868,-1.23534505696943,0.356343810892237,-0.860466651143072,-0.0210026447506662,0.162997209524653,0.520217913510197,-0.207102959530624,-1.11101436905482,0.533296737248167,0.176789616474571,0.0320826975794647,0.00832696871341376,10.62,"0"
42900,1.48896237197287,-0.995254903803901,-1.80830680898467,-3.21983594903402,1.45233343929776,2.7698067234719,-0.763049015846673,0.611184144335995,0.157657752461742,-0.283255451123465,-0.316581841718658,0.293358658636438,0.114346090394298,0.270437927776932,0.815327688326817,-2.3203237779363,-0.00502706573497342,1.36960624370842,0.682644114578093,-0.370975496552147,-0.448166294925387,-0.735490239062948,-0.135741572463344,1.03382957072802,0.890927488247468,0.0110733762775162,0.0211216276595556,0.00258055473697026,14.41,"0"
42900,-0.391544600673436,1.08280589835597,1.80534745476638,0.488142830381531,-0.0775895261449423,-0.61089983333064,0.612868494834135,-0.112112216621285,-0.426919903541246,-0.381293861151653,-0.33590856380689,0.417210614120784,0.869680631449411,-0.0913758374180074,0.872044458847836,0.232957082758873,-0.590791890078444,-0.140933897701648,-0.230515843234972,-0.0431941612246824,-0.0939543269758225,-0.324382222965566,-0.042685028339598,0.364431221899529,-0.123156548722711,-0.679314550764461,-0.064883066482668,0.0388810626886465,7.99,"0"
42901,0.968339876487682,-0.417533554574768,0.735105797309694,0.404150644922794,-0.6059414933548,0.328500114515651,-0.473290775152016,0.234048822613875,0.20721617326234,-0.0278024507257264,1.29590992136929,0.901485087332722,0.176250656748875,0.2195180738332,0.897761471577102,0.610803587240406,-0.624415096616323,0.0820782925913588,-0.293558052035149,0.113952960203491,0.066445250971439,-0.016361232490347,-0.0321732516730542,-0.270949854544588,0.0528092353764614,0.377462554869194,-0.0164762297132484,0.026178445580761,105.77,"0"
42901,-1.31408743807568,-0.208475764134423,1.83787858523551,-1.72266362658992,-1.00190556386282,-0.312185162831492,-0.972617409441181,0.862319925560732,-1.08268417068526,0.0358674177712741,1.15773791571846,-0.651556525337468,-1.28869263585195,0.234290196655622,0.146020403601174,1.66026073375155,0.164255123583312,-0.557763435137421,-0.494290754729156,0.136695580123809,0.579729012132744,1.29709574194978,-0.14925480204743,0.227068355215072,-0.020199298979633,-0.181201764308073,0.227490632126558,0.0292009953986233,24.99,"0"
42902,1.17498114743814,-0.726464142189199,-0.0804491132095793,-0.165961353918767,1.16242753223959,4.38335981405548,-1.46416968180429,1.20633062104217,1.41197819496527,-0.386333273528954,-0.971051697422086,0.523864746636214,-0.189139228158852,-0.770258442906795,-0.964998978047757,-0.0350890091989292,-0.191768093587595,-0.0386176478492188,0.759903791195668,0.0342107608668295,-0.202988139998804,-0.354680400154666,-0.0589116521924744,1.07493647553328,0.481436439022877,0.549076910536268,0.0291294833429103,0.0201639436200968,23.92,"0"
42902,0.98290215685667,-0.049477110673455,1.45873554424232,2.70296899045221,-0.430550576625331,1.64532200165894,-0.896676807586227,0.65426285562133,0.257194712757627,0.476990040397526,0.718377846419073,0.960493579314388,-0.681938600247954,-0.384064202758947,-1.63330143397473,-0.344123910077128,0.34061875355427,-0.667539639506068,-0.99764324159943,-0.26904674742776,0.123542719480164,0.731042057085735,-0.0754140551297429,-0.242888562630379,0.425148844953727,0.256243393470785,0.0752928308982277,0.00906880767339062,0,"0"
42902,-0.494470414659381,0.919139156587015,2.56240675622044,3.14830894881844,-0.220100660413484,0.944925970322863,-0.194432297380036,0.237737027936981,-0.382138132971396,0.460821217176716,-1.55994036338232,0.183924245589404,0.721682643175952,-0.901969463500062,-0.802377121298554,-0.659312893626164,0.460660067901807,0.0899556749452988,1.38006135962013,0.136189069622855,0.122847306245225,0.733506143778536,-0.348520644515511,0.120026880365915,-0.0215917845834059,0.433193488480602,0.0595647305333327,0.139222803668774,0,"0"
42903,-1.66752497946137,-0.283333538686227,2.60902666730523,1.53516748103643,-0.506230707775032,0.505417271680615,-1.25924931586881,1.00359475954604,0.0583595153538066,-0.513212562233951,0.152180770637964,0.577060285670925,-0.325229742805708,-0.0494107010513433,-0.0634457505736147,0.199637074143031,-0.0509228128054993,1.37495494004335,1.15045110863796,0.310160971065782,0.400472430117607,0.851552916426063,-0.318214549931521,0.044869166665451,0.274307958695731,0.00295880576299318,0.0405663999548838,-0.125800471236787,33.89,"0"
42903,1.0171916286414,-0.233082229416476,0.954553138444332,1.53479319456477,-0.916186783577084,-0.26450194393231,-0.3196110063507,0.0218181646983415,0.754074868453876,-0.142082754297997,-0.890676452026164,0.259747243457807,-0.271138317350627,-0.208113488051875,0.0549908773445727,-0.031768582376776,-0.184363298871868,0.0403215418984839,-0.309916287023374,-0.00209729375438061,0.132307408409612,0.427345246816984,-0.202944111773297,0.405087344185371,0.607365567703569,-0.206524253271976,0.0422365137230581,0.0429199408079415,86.5,"0"
42904,-2.48774661687337,1.74228171002093,-1.99268408569431,0.921206974568037,-0.949945973519679,-0.358191540112233,-0.393470948213407,1.74237224358002,-0.710713272699849,0.32450922279494,0.432498078269745,0.814398548546055,-0.690790101869323,1.95487171081106,0.303300881000784,0.00431515903934723,0.4458716098683,0.250056386899213,0.320250690214794,-0.0987970016724583,0.230207028534496,0.509515301371167,-0.034873109929668,-0.302403950260222,-0.61519033331379,-0.368008947983575,0.368257929567691,-0.00187692464631069,89.99,"0"
42904,0.462966520598307,-1.96490226775226,-0.409233998986792,-0.249582424112762,-1.11826567959746,-0.120563952715144,0.171196015739758,-0.115187403158029,-1.08283215959501,0.547818804173941,1.1510579051845,0.649322263133884,-0.0792932880067504,0.386127157489634,-0.414352000007851,-1.82535777056673,0.366464850958241,0.757077389910633,-0.671854683222202,0.368148144195517,-0.103741078468704,-0.709764913466136,-0.376736945468388,0.0819529248413365,0.160961099949626,1.05790139225089,-0.141157472533237,0.061076266143491,450.18,"0"
42904,-2.05101688636333,-1.94105377986677,1.70873834639977,-2.13507057314569,-0.256716723633903,-1.15149085270283,-1.77494734863756,0.708233733548058,-2.44570441800981,0.67651466696429,0.34644946833778,-0.884880985376637,-0.400590415508518,0.137232577420115,-0.277416164467881,0.461380357997289,0.0452420955404405,1.20597352191745,-0.541184689715296,0.0339770386036221,0.201847427838101,0.0878666216605781,-0.30549013154945,-0.0145344555518401,0.338575546263649,-0.196874714408563,-0.0359829283001602,-0.278361195432533,8.7,"0"
42905,1.23811415463085,0.269964238320517,0.269345445800824,1.13273131854143,-0.380842263094392,-0.995690267474913,0.140644305275999,-0.165896551983596,0.16402188845008,0.0489916273808886,-0.597304269765335,-0.449667705031108,-1.20257557316308,0.628759603171144,1.05158213998886,0.105284885645641,-0.357068316346621,-0.0042450361582112,-0.363769948013478,-0.215331531730172,0.0153918459820895,0.0270743954330389,-0.0868862300798805,0.365229559201191,0.645915236232143,-0.324710050356593,0.00537714839673893,0.0182693403675225,7.1,"0"
42905,-1.15472221714273,0.766979600490944,1.38066335127409,0.213029698365852,-0.396598915266509,-0.591135950665276,0.0631091867732888,0.622580311310709,-0.333784675432139,-0.501210662753325,0.720991438209521,0.508119559972893,-1.23914270638571,0.56441337527713,-1.05054598757818,-0.111232458477387,0.115952417367757,0.0745904687881065,0.595945609265672,0.0175178300232214,-0.0614856117670061,-0.245849247697432,-0.0519416379134196,0.53220757915518,-0.084347855931261,0.212351833074152,0.184514140077055,0.0592705010087603,17.16,"0"
42907,0.923043843954723,-0.0295734328615642,0.107437183334742,0.954365023485616,0.515456947049367,1.10554110360219,0.00917763319579832,0.319409388428098,-0.119529912592559,-0.223610819052398,0.652534948288542,0.833349372132086,0.438624524915786,0.425266464837901,1.96251356735747,-1.23186495257373,0.75143801827672,-2.14372558043915,-1.94759647324708,-0.10624226881183,0.195260599864944,0.627030879920351,-0.0389930590258795,-0.932560470464319,0.364218834153013,-0.208977162679715,0.0752588712405892,0.018855232262441,74.2,"0"
42907,1.42892037325025,-1.0346645501167,0.82500767379441,-1.30802868467045,-1.68581645131686,-0.628740239946324,-1.14002157421334,-0.0617125838610016,-1.77361325784736,1.36630533430759,0.0933702911857447,-0.624151659258655,0.503201453865941,-0.34170064869239,0.977945708602057,-0.57767825316918,0.819359408496349,-0.644320610008508,-0.72200378234238,-0.354961488010051,-0.316999447875401,-0.534454013130194,0.245589579973096,0.356115566093335,0.0155249473433184,-0.40144959913391,0.0595268999088599,0.0305617280163855,17,"0"
42907,1.05113393037939,-0.0740768461613311,0.107145468938801,1.34341869877083,-0.0139475293403231,0.117200174353326,0.138227890200366,0.0137051318694817,0.365831098748527,-0.149965121171427,-1.03663267538023,0.19488343939903,-0.358092293016344,0.118713481224604,-0.0127430359802047,-0.552820994773795,0.103870014185473,-0.760364987417142,-0.202404915260745,-0.0393165531665129,-0.0917241999921348,-0.214455592194871,-0.187957462627561,-0.423100157707757,0.690112269585024,-0.2883598149816,0.0226707546984187,0.0235193130329704,85.16,"0"
42907,-5.89612812490996,-0.646879409811255,-2.72167183551893,-0.448424723952476,-2.92591173478656,-1.31489197235886,-0.986462556425379,2.0709513243265,-2.12398554480742,-1.08576408625964,-1.62858183038477,1.61496972840611,2.16395085854027,1.59609437736874,-0.792454215303182,-0.499820787000338,1.00288071161751,0.661199215194595,-0.966077485150721,-2.34782291486645,-0.346804261668943,-0.538003097135459,-0.492039467039866,0.630169992695303,-0.230427115443921,0.830596502382114,-0.707839955720591,-1.47728227584962,168.5,"0"
42907,-2.20769156973734,0.548936725796061,1.27362638335135,-0.919037031677795,0.562525268541388,1.23059721822252,1.33127962344882,-0.424143986015375,2.23559235107726,2.03914603865591,0.104155848974804,0.063564906261361,-0.759504278863579,-1.70850779885168,-1.54696570341519,-0.428597737158416,-0.875991912198314,-0.271266409227695,0.0879161075943374,0.585646902507147,-0.666321556073322,0.113402926577977,-0.0873091309868862,-1.11879153305048,0.433323319169611,0.401721882362426,0.405740359263298,-0.199598989923506,91.4,"0"
42908,-0.470589883762013,0.811040469107361,1.26754586431834,-0.740158049975773,0.370854940693875,-0.50647036865797,0.886786652865169,-0.0494332071149315,-0.322989640560936,-0.756936740459204,-1.34912451898649,-0.615140867003315,-0.432290429116168,0.202161436460595,0.510662107836327,0.749296745375169,-0.933470837415613,-0.093053590185633,-0.326773432301402,-0.0862494628146814,-0.211095959480246,-0.762800920560319,-0.0728831240772468,-0.489962683384821,-0.251577837763367,0.0701101700113081,0.0379331303003992,0.11350265171136,26.99,"0"
